BatterSide,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,RelSpeed,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ
Right,1,2,2,Curveball,Curveball,StrikeSwinging,78.13493228,2611.551456,333.1600393,5:00:00,5.810868268,0.252037127,6.181281114,-52.1578465,-6.921513959,3.48084772,1.28351739,-0.148814513,71.98729853,-9.988584476,-0.087935615,0.484077851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.118984114,-3.719465839,-0.197404118,50,5.769563972,1.392087351,-113.7586568,-1.792152318,-2.761895501,21.91088644,-37.0220207,77.86428651,NA,NA,6.147633749,0.91205867,1.194163063,0.149556809,NA,NA,NA
Left,2,0,0,Fastball,Fastball,BallCalled,87.62814177,1872.11193,201.5036954,12:45:00,5.862979128,0.404676654,6.579566886,-17.71596488,17.61679894,6.953842669,1.621660223,1.489845132,80.3865359,-6.364209749,1.876539012,0.427819252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.691482522,10.57989004,-0.445408719,50,5.648944519,-1.422359028,-127.5333494,-7.210598484,-6.079434299,26.24157001,-14.75022331,88.10350723,NA,NA,7.241605872,-2.001369566,1.232643919,-1.604807002,NA,NA,NA
Left,2,1,0,ChangeUp,ChangeUp,BallCalled,80.72163671,1501.597242,239.750336,2:00:00,5.58999108,0.675279619,7.105846785,-31.2241449,10.36947334,17.84812854,2.068763616,1.174320832,72.61413289,-7.054022551,2.38618181,0.464178338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.50004153,6.233958265,-0.616458647,50,5.519967006,1.838057156,-117.5615323,-2.774050021,-14.32835218,27.46549443,-23.66719177,81.20236006,NA,NA,8.107503824,-1.734459734,1.666353996,-1.312573278,NA,NA,NA
Left,2,2,0,ChangeUp,ChangeUp,StrikeSwinging,80.49880646,1565.45866,234.0833222,1:45:00,5.593588003,0.735918443,6.898898943,-30.24008506,11.80451035,16.35187894,2.171430002,0.498150885,72.56528012,-6.813166266,1.409630087,0.466687971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.78710917,6.971081496,-0.631345772,50,5.520481405,3.210585782,-117.1816286,-2.734493417,-13.32439277,26.45513195,-22.68345983,80.76569109,NA,NA,7.933526341,-1.201737658,1.850511394,-0.566902965,NA,NA,NA
Left,2,2,1,ChangeUp,ChangeUp,BallCalled,78.83639661,1612.480684,229.2279238,1:45:00,5.57322156,0.802637723,6.77830993,-30.13291862,14.15603541,16.46438249,1.118153858,0.951031237,70.86052328,-7.913634209,1.849354293,0.478982041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.701111498,8.687797301,-0.721825115,50,5.423453987,2.295672251,-114.6626882,-4.969480446,-12.57754472,26.36834685,-20.9102713,78.69267174,NA,NA,7.975873333,-1.93622828,0.638684068,-1.066482386,NA,NA,NA
Left,2,3,1,Fastball,Fastball,StrikeCalled,87.5276721,1913.452713,205.5902042,12:45:00,5.821685673,0.403919182,6.767288755,-13.79490782,21.86521245,10.4875156,2.528418821,0.896000383,78.86389109,-4.994058974,1.604342012,0.429796545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.999817929,12.99453941,-0.380707266,50,5.663427443,0.653432064,-127.3741231,-5.582728376,-9.684420151,30.43324044,-11.19931553,87.69818405,NA,NA,8.663781013,-1.520495581,2.267119882,-0.981714573,NA,NA,NA
Left,2,3,2,Fastball,Fastball,InPlay,89.0100713,1880.70456,203.686034,12:45:00,5.789541252,0.268009772,6.779299077,-16.50481829,17.92684413,7.878324772,2.095063946,0.360326477,80.37208913,-5.702810795,0.900759577,0.422328621,110.3699192,15.02409764,11.45672884,879.142706,107.5860737,24.40752116,22.91534637,319.0212198,319.0212198,11.37377103,2.787919922,-4.604781519,10.84617563,-0.230890765,50,5.618251374,1.186421061,-129.5222837,-6.184325956,-7.697157746,31.09248829,-14.04404077,89.24892764,28.87182317,2.794599037,8.637982164,1.294691072,2.082872337,-0.362248669,1.185647786,2.071957611,-0.363974565
Right,2,0,0,Curveball,Curveball,FoulBall,77.16030797,2608.608557,17.77433446,6:30:00,5.873867052,0.275752766,6.263200968,-55.70881979,-9.425707082,-3.007656557,3.256626287,-0.506361483,70.76074417,-8.324683471,-1.147677853,0.489646662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.477486289,-5.799890733,-0.23164409,50,6.008933611,1.208377493,-112.2801543,2.848773708,1.876847001,21.26294285,-39.54163471,76.97872664,NA,NA,6.399563808,0.797904212,3.165292573,0.518799295,NA,NA,NA
Right,2,0,1,Fastball,Fastball,StrikeSwinging,89.27675057,1916.389471,199.7475599,12:45:00,5.874081173,0.225924117,6.581598569,-15.56702614,18.36827554,6.605455881,3.449230532,0.620567267,81.73279875,-4.188468002,1.088433342,0.419273463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.698961212,10.49520687,-0.217118348,50,5.783271165,0.198043985,-130.0938291,-3.237225298,-6.343149221,27.13129789,-14.17638394,89.89926586,NA,NA,7.54395182,-2.163073346,3.179729923,-0.691675571,NA,NA,NA
Right,2,0,2,Curveball,Curveball,InPlay,78.82114984,2542.47045,89.59465404,9:00:00,5.775595635,0.324739,6.439138327,-44.37316201,-0.062268436,-2.912655027,1.792862179,-1.015877394,71.90089953,-8.726977743,-1.75158003,0.479100664,72.19608572,37.40971679,-12.27175256,4123.566219,107.3860525,65.56032765,-23.83729073,242.6898476,180.484758,-11.11306292,4.563670044,1.230265747,0.063456399,-0.238734699,50,5.73358126,2.467460276,-114.7390059,-1.757256118,1.618964032,23.77888336,-32.09054332,78.67318788,70.17077765,3.092390297,6.920250313,2.231289128,1.916877323,0.991037531,2.168780248,1.90743834,0.992938518
Left,0,0,0,ChangeUp,ChangeUp,BallCalled,78.61868964,1442.698822,237.0478351,2:00:00,5.665155474,0.814877171,6.729939926,-31.56977203,12.69303969,19.64553986,2.897924744,1.341391977,70.97792779,-6.208205731,2.572309525,0.478840656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.3746164,7.137343653,-0.742590591,50,5.642973456,1.959592593,-114.4658201,-1.051385019,-14.80705416,24.84105396,-22.88291905,78.71590688,NA,NA,7.640761854,-2.47628488,2.455717633,-1.527676229,NA,NA,NA
Left,0,1,0,Fastball,Fastball,FoulBall,88.45348603,1775.39512,200.0185068,12:45:00,5.884172073,0.466276173,6.673628729,-14.93225435,19.81905258,7.232700066,2.134162678,-0.324586433,80.50355215,-5.581464149,-0.138242593,0.424284425,73.16697415,9.449822497,46.06063956,4648.603385,NA,NA,NA,96.09168174,96.09168174,49.20507672,1.014071045,-4.471254916,11.82593037,-0.367472504,50,5.695166856,3.223673702,-128.6980942,-6.562619864,-7.450002781,28.34499589,-12.46968909,88.83752104,5.911604315,1.014422997,7.94993388,2.531561442,2.242430926,0.32156496,2.477151057,2.237178792,0.321727771
Left,0,1,1,Curveball,Curveball,InPlay,75.6974569,2503.712724,0.303167152,6:00:00,5.896586733,0.562356439,6.251454208,-56.03771687,-7.573033334,-0.039830187,3.628637158,-0.073437937,68.84895825,-8.023509135,-0.69347318,0.501053626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193493943,-4.967582111,-0.511475623,50,6.062229024,1.318627177,-110.0625349,3.573123647,-0.234412533,21.78967409,-38.19213621,75.22623248,NA,NA,6.84849865,1.198713568,3.597814307,0.076076107,NA,NA,NA
Right,1,0,0,Curveball,Curveball,BallCalled,76.07021624,2427.235735,0.101588734,6:00:00,5.958697335,0.356369325,6.338356553,-58.08214434,-10.13359283,-0.017887532,2.991241792,-0.955966082,69.1911623,-8.994859653,-1.427069116,0.498378461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450650611,-6.232588461,-0.252933774,50,6.07908566,2.749584143,-110.6179848,2.466849927,-0.549681458,22.60070553,-39.77625352,75.63002717,NA,NA,6.879053942,-1.816922424,2.456489171,1.036528925,NA,NA,NA
Right,1,1,0,Fastball,Fastball,BallCalled,87.98933752,1883.120283,204.6741982,12:45:00,5.932253615,0.211306141,6.634012432,-16.29909943,19.04076055,8.762649743,5.030935174,-0.72396187,79.30289189,-2.629883968,-0.136162532,0.427862211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.450059103,10.42411597,-0.092153369,50,5.959221805,3.827187912,-128.081791,0.669522868,-8.927124834,29.89992742,-15.09948427,88.09466131,NA,NA,8.686445631,-3.127647982,4.809475408,0.727918658,NA,NA,NA
Right,1,2,0,Fastball,Fastball,StrikeSwinging,88.13439351,1873.472706,199.1196459,12:45:00,5.960041855,0.221670608,6.687352734,-16.61784215,18.48423222,6.419279359,3.714699807,-0.445316719,79.66279813,-4.127206238,-0.080763468,0.426420337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.988088175,10.58747446,-0.136790115,50,5.890749003,2.769644976,-128.3321828,-2.558629088,-6.565761702,29.72819119,-14.74343236,88.39253952,NA,NA,8.471595381,-2.480884322,3.423932278,0.44713048,NA,NA,NA
Right,1,2,1,Fastball,Fastball,StrikeSwinging,88.22534563,1968.6862,192.3229608,12:30:00,5.989414627,0.058155126,6.596685525,-15.11506013,19.88271031,4.350667681,2.810647419,-0.203662233,80.23757976,-4.973956324,0.150692064,0.425786323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.614114388,11.64261469,-0.013556517,50,5.840316005,1.406802136,-128.4434955,-5.117417908,-4.336677098,28.33207163,-12.8595684,88.52415977,NA,NA,7.987765873,-3.012480779,2.414136892,0.188836204,NA,NA,NA
Right,1,2,2,Fastball,Fastball,StrikeCalled,89.63649344,2004.643128,191.4336706,12:30:00,5.886083768,0.172130191,6.759763374,-14.52597467,19.00709281,3.850503997,1.664584007,-1.165679039,82.22241016,-6.049280599,-1.080375409,0.416781237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.640087223,11.47885061,-0.055073324,50,5.665150641,4.028414673,-130.4098329,-7.903085423,-4.552716347,27.07414169,-12.37926664,90.43683624,NA,NA,7.414083283,-1.524772702,1.348198404,1.219926565,NA,NA,NA
Left,2,0,0,ChangeUp,ChangeUp,StrikeSwinging,79.48685061,1519.03311,234.8474726,1:45:00,5.607286276,0.768427235,6.595052425,-33.10869366,10.71219217,15.27075322,2.002835171,0.733679314,71.37469334,-7.273668939,1.521126956,0.476444255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.003327851,6.288048773,-0.67751196,50,5.530637302,2.502813578,-115.6309575,-2.680145022,-11.87729587,26.70950299,-23.87878075,79.11182919,NA,NA,8.112157267,-1.562353058,1.611149856,-0.818008741,NA,NA,NA
Left,2,0,1,Fastball,Fastball,BallCalled,88.63464172,1864.066176,209.1519324,1:00:00,5.795833388,0.429260183,6.71825782,-15.85286726,18.94271983,10.58413067,3.674773922,-0.686818983,79.81986085,-3.922136494,-0.147919693,0.424554651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.613517129,10.85015612,-0.289137713,50,5.731802937,4.63580201,-128.9867642,-2.39881937,-10.96346873,30.83996891,-14.18734874,88.78097663,NA,NA,8.814780874,-2.940133977,3.364609654,0.690418817,NA,NA,NA
Left,2,1,1,ChangeUp,ChangeUp,FoulBall,79.80958204,1484.425098,220.4219208,1:15:00,5.557631785,0.78534826,6.643061201,-29.94353378,13.07628117,11.17186774,1.093497753,-0.091702387,72.45497953,-7.855451572,0.171335118,0.472069332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.843778901,7.958904617,-0.656947924,50,5.400551383,3.725805938,-116.0864265,-5.09984069,-9.204920958,24.64184438,-21.46927726,79.84500151,NA,NA,7.354602517,2.288095648,1.212878084,0.093990983,NA,NA,NA
Left,2,1,2,Fastball,Fastball,InPlay,89.52935142,1876.202451,205.3040427,12:45:00,5.891319304,0.288439499,6.828358537,-16.21352649,17.78635215,8.424219322,1.257749448,0.184112487,81.00793459,-6.694598844,0.740402743,0.4196722,82.2305514,0.869109519,-2.790217513,NA,NA,NA,NA,39.83981354,39.83981354,-3.105497065,0.329242554,-5.000093566,11.1128773,-0.234932948,50,5.654618657,1.784408847,-130.162047,-8.607591282,-8.451453285,31.08186844,-13.39040738,89.81385115,1.353028585,0.329242554,8.521416829,1.765113432,1.298578409,-0.17964802,1.814997828,1.304411432,-0.179015184
Right,2,0,0,Fastball,Fastball,StrikeCalled,88.93839866,1975.929268,206.2525112,1:00:00,5.890534439,0.206214712,6.680702917,-15.67514312,18.8860039,9.33060217,1.972664776,-0.11283215,80.49738262,-5.847034269,0.594029849,0.423121986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.572638152,11.41495744,-0.130050526,50,5.693874617,2.451507917,-129.3620332,-6.876411189,-9.31972114,30.27628374,-13.08358956,89.08158357,NA,NA,8.441016037,-0.741084721,1.74894217,0.088826541,NA,NA,NA
Right,2,0,1,Curveball,Curveball,StrikeSwinging,77.03374406,2524.709931,351.336524,5:45:00,5.827580505,0.356863623,6.375679276,-54.81911848,-7.954573432,1.205317929,0.448739437,0.160892796,70.20105783,-11.25537372,-0.090882632,0.49271266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.774844694,-4.087507328,-0.334225401,50,5.738872401,0.599955521,-112.0759887,-3.103054452,-0.9643024,24.32760762,-37.26099457,76.49971193,NA,NA,6.832686232,0.905445748,0.346461114,-0.160093773,NA,NA,NA
Right,2,0,2,Fastball,Fastball,InPlay,88.72285337,1929.523115,206.0677634,12:45:00,5.961812999,0.13392275,6.576213644,-16.21333349,18.68479202,9.156604576,3.136403508,-0.068900345,80.00430672,-4.711824157,0.704702131,0.425179746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.422600266,10.88959295,-0.065614269,50,5.844788437,2.119548747,-129.1193053,-4.078027653,-9.009457868,30.85601046,-14.08137639,88.6504516,NA,NA,8.718546651,1.601864285,3.151648315,0.071166504,NA,NA,NA
Left,0,0,0,ChangeUp,ChangeUp,StrikeCalled,79.49503681,1553.891283,223.5323017,1:30:00,5.664435232,0.703226977,6.625386297,-30.45567437,12.69686069,12.10102833,2.932379991,-0.334176889,72.263946,-6.02570315,0.084354516,0.47279696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.398349493,7.112010929,-0.557142983,50,5.637457189,4.21191425,-115.7197901,-1.18587829,-9.938150009,23.48141072,-22.6205351,79.72212114,NA,NA,7.231090809,-2.256943082,2.529236978,0.322663599,NA,NA,NA
Left,0,0,1,Fastball,Fastball,FoulBall,89.43697481,1920.378934,206.0357689,12:45:00,5.794454134,0.325803282,6.740844891,-16.55491058,17.22528092,8.430161863,2.993125252,-0.079903779,81.52218145,-4.71705159,0.401933506,0.418314166,69.17246669,37.78308636,-151.7249747,3356.806158,NA,NA,NA,NA,NA,NA,NA,-5.04685244,10.04360927,-0.24953431,50,5.685822679,2.527294848,-130.275569,-3.992167446,-8.633589607,28.53967139,-14.9925673,90.10542694,NA,NA,7.914793358,1.00253694,2.958847809,0.07694519,0.606132634,2.925840734,0.074013036
Left,0,0,2,Curveball,Curveball,InPlay,78.75322567,2586.863675,21.47525258,6:45:00,5.845558354,0.587334984,6.089442909,-50.63620845,-5.432658356,-2.12055034,1.213840012,0.716849062,71.67504187,-9.99484422,-0.073122724,0.483902416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.266473455,-2.816427555,-0.611711965,50,5.784770425,-0.60406018,-114.5506973,-2.272608292,1.652278345,24.73932875,-35.84844239,77.89251571,NA,NA,7.078183796,0.979863068,1.136501971,-0.716276596,NA,NA,NA
Left,0,0,0,Fastball,Fastball,BallCalled,87.12732281,1965.793831,195.4118864,12:30:00,5.886385184,0.382056878,6.655243263,-16.29243821,19.65780148,5.428366402,0.905402524,-0.410211174,79.37336787,-7.044376909,-0.320483091,0.431541348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.421493225,12.10146128,-0.293008261,50,5.613996868,2.858686118,-126.6113781,-9.191371551,-5.513539694,27.60620908,-12.67323919,87.34360385,NA,NA,7.753954934,-1.739529389,0.509341204,0.425852589,NA,NA,NA
Left,0,1,0,ChangeUp,ChangeUp,BallCalled,80.08985208,1541.025245,225.4052328,1:30:00,5.55037255,0.834278451,6.998612111,-28.22678407,14.03893935,14.27924755,0.163126059,-0.30550051,72.75916375,-8.731898837,0.200047944,0.467913604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.870745986,8.985388665,-0.682549576,50,5.336684926,4.880639605,-116.4014198,-7.427064892,-11.98573854,24.94802599,-20.03341017,80.55413696,NA,NA,7.330688329,1.676669875,0.202988074,0.306371655,NA,NA,NA
Left,0,2,0,Fastball,Fastball,FoulBall,88.14794664,2002.81311,191.7334987,12:30:00,5.809833871,0.321366173,6.793580053,-13.91985215,20.79759928,4.326438134,2.810641632,-0.169108895,80.32498568,-4.674353694,-0.102782367,0.424077701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.685400141,12.18962492,-0.262704834,50,5.674124283,1.974113685,-128.3880023,-4.887089603,-4.461133811,27.7513417,-11.92397593,88.88082644,NA,NA,7.82296096,0.820944008,2.761749793,0.170120714,NA,NA,NA
Left,0,2,1,Fastball,Fastball,InPlay,87.45854046,1877.089188,199.4810624,12:45:00,5.859424523,0.314959215,6.678394974,-17.14324017,18.05924146,6.40010447,2.087030947,-0.547017237,80.41885126,-5.809533408,-0.305836062,0.427029776,82.48608496,42.39993387,-16.40996922,4049.04673,101.3442418,82.80015748,-42.77066351,272.0633498,108.0321606,-31.55694256,5.000934448,-3.955235579,10.69583816,-0.215824623,50,5.68149067,3.215632245,-127.3452578,-6.164285134,-6.520340062,25.1948259,-14.54159642,88.26638947,92.11285287,1.525693885,7.039689198,1.799482594,2.125889915,0.544939845,1.684777533,2.114265487,0.545569428
Right,1,0,0,Curveball,Curveball,BallCalled,75.24096655,2400.811372,347.0746237,5:30:00,5.823393395,0.364945114,6.441248185,-55.11095234,-7.633949653,1.741722159,3.652095968,-0.478812902,70.24307548,-7.712571835,-0.747742278,0.49592176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.203756746,-4.79395477,-0.289504546,50,5.984613863,2.015512633,-109.6117378,3.662503267,-1.488473899,16.40370258,-38.10188786,76.00468366,NA,NA,4.997891071,-2.289543002,3.123393904,0.526338941,NA,NA,NA
Right,1,1,0,ChangeUp,ChangeUp,StrikeSwinging,80.30173803,1476.954852,226.2600252,1:30:00,5.558254781,0.702048314,6.925375675,-31.46475624,9.707362824,10.18444834,0.935639997,0.190157941,74.5493084,-8.153243641,0.451117359,0.461820416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.072794629,5.985122576,-0.612493479,50,5.409737821,2.810343667,-117.0280583,-5.23774542,-8.490690329,20.39518171,-23.80593709,81.61695584,NA,NA,5.752429633,0.514382979,0.805436171,-0.19756331,NA,NA,NA
Right,1,1,1,ChangeUp,ChangeUp,BallCalled,81.52871713,1576.259764,226.8861233,1:30:00,5.598737343,0.653783151,6.768639395,-29.42751579,11.16982407,11.97131143,0.460685617,-0.249986425,75.01992483,-8.509577092,0.208425211,0.458585488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.252826001,7.048227584,-0.522832181,50,5.395705672,4.013706943,-118.6199994,-6.821176487,-10.32140572,22.94530973,-22.14380427,82.19269368,NA,NA,6.508792305,0.179039064,0.273849971,0.244809697,NA,NA,NA
Right,1,2,1,Fastball,Fastball,FoulBall,88.1546634,1942.032323,192.2787508,12:30:00,5.825625185,0.334084503,6.747841408,-13.25149023,21.48051659,4.682272972,2.609085163,0.406177724,80.46031425,-4.837902527,0.548234486,0.424166589,78.17240081,80.74442741,57.14058336,NA,NA,NA,NA,NA,NA,NA,NA,-2.706642133,12.62217074,-0.313119627,50,5.668978785,0.653981542,-128.3889579,-5.539392366,-4.503698243,27.35551963,-11.17147584,88.86220052,NA,NA,7.694349151,0.98442071,2.572407601,-0.410346022,1.084630704,2.580927018,-0.409373919
Right,1,2,2,Fastball,Fastball,FoulBall,88.97308411,1890.582549,200.4843719,12:45:00,5.813482559,0.137225156,6.78072079,-20.39517958,13.4004488,5.017927338,2.521861192,-0.456478451,81.93768172,-5.617930994,-0.150891372,0.418409736,89.00413688,27.08456679,35.31502956,4090.239276,83.43070766,47.25162555,71.68883478,290.5511759,283.6421243,50.0624206,4.005698853,-3.083874031,7.91501129,-0.067224529,50,5.692330756,2.372008101,-129.6700306,-4.50232272,-5.277054252,25.83934805,-18.63006344,90.0848458,55.47642342,3.870388181,7.035402395,2.212465811,2.599673681,0.454267519,0.43566627,2.424649461,0.458886427
Right,1,2,2,Fastball,Fastball,InPlay,87.52572961,1815.260478,198.5158141,12:30:00,5.831428132,0.311525476,6.674815802,-20.20687348,14.89186112,4.998369879,2.480097935,-0.208204856,80.5279828,-5.654774517,-0.071161958,0.426400051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.043096899,8.739958262,-0.245238599,50,5.701443251,2.141285695,-127.5315466,-4.611475183,-5.032375107,25.21772141,-17.72076302,88.39674485,NA,NA,6.997746808,1.350218162,2.473515225,0.208286586,NA,NA,NA
Left,0,0,0,ChangeUp,ChangeUp,StrikeCalled,80.19946682,1536.193004,232.4745665,1:45:00,5.600189816,0.771356041,6.662133161,-32.16184078,9.630429646,12.59025349,2.246462653,0.436716598,74.00234512,-6.828625316,0.88544345,0.465285481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.376145959,5.530558092,-0.67523729,50,5.537607427,2.768216928,-116.8841881,-2.312468958,-10.24990185,21.10800568,-24.48877797,81.00913963,NA,NA,6.197121699,-1.981876183,1.825918893,-0.494534649,NA,NA,NA
Left,0,0,1,Curveball,Curveball,InPlay,78.32193481,2596.524195,36.02386733,7:15:00,5.806068217,0.60800385,6.124361722,-49.0201418,-4.334884201,-3.121685697,2.838852293,-0.193136867,72.51751107,-7.976184326,-1.173501938,0.481120266,102.4964522,23.76227274,0.15251571,2501.331641,109.9014956,45.46242591,-4.646759889,365.0945263,357.4572817,-8.314649236,4.258215942,1.542685121,-2.66966255,-0.561662343,50,5.87263433,1.251335444,-114.0831783,1.058670754,2.045257234,19.81338109,-35.71342712,78.34294073,62.17612461,4.132298722,5.804423739,1.168807509,2.804009069,0.198220889,1.055981223,2.788077624,0.200539655
Right,1,0,0,Curveball,Curveball,BallCalled,78.19693349,2457.868186,352.36948,5:45:00,5.865649826,0.476166417,6.280535474,-48.46847568,-3.701833589,0.49029826,0.008659515,-0.502300188,72.73719067,-11.0130599,-1.013091877,0.481558195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.569931934,-1.485468717,-0.394952724,50,5.696608516,2.184595594,-113.840185,-5.206255623,-0.749221631,20.55707524,-34.12681735,78.27169571,NA,NA,5.459742823,1.375096176,5.65E-04,0.503035275,NA,NA,NA
Right,1,1,0,ChangeUp,ChangeUp,StrikeCalled,80.64146177,1762.188055,226.3619722,1:30:00,5.618245926,0.792472905,6.646679206,-29.26930581,12.49125513,13.14086631,3.120719748,-0.214366182,73.51763178,-5.645873107,0.217701814,0.465108932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.968265344,6.951231412,-0.643430106,50,5.601888132,4.375338421,-117.4141621,-0.868462419,-11.06169415,23.38623635,-22.52421982,81.03988959,NA,NA,7.123829988,-2.014077071,2.76877279,0.19559118,NA,NA,NA
Right,1,1,1,Fastball,Fastball,StrikeCalled,89.91696131,1994.995318,195.9889146,12:30:00,5.762102786,0.462259531,6.762303694,-14.61084283,18.7195374,5.372801073,1.786782636,0.00869101,82.34686739,-5.7946041,0.040607863,0.415519732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.266194068,11.26298662,-0.399974557,50,5.559379002,2.107043152,-130.8867424,-7.300363073,-5.663895751,27.71873178,-12.64294271,90.71139971,NA,NA,7.570093917,-0.361559266,1.604627871,-0.010575826,NA,NA,NA
Right,1,1,2,Fastball,Fastball,FoulBall,89.99563324,2028.144471,189.8030677,12:15:00,5.794285838,0.403440628,6.761062414,-15.94811528,17.17695027,2.973303027,3.112572388,-0.603871776,82.56541206,-4.517212789,-0.806497998,0.414237957,77.7009569,70.76954428,126.1714758,4978.658406,NA,NA,NA,NA,NA,NA,NA,-2.025469835,9.955206849,-0.314919188,50,5.691363045,3.063708196,-131.1427252,-3.830816522,-3.536726148,27.04669645,-14.79100006,90.99208765,NA,NA,7.430221173,1.294578557,3.102917323,0.605588793,1.398444422,3.111132422,0.604128255
Right,1,1,2,Curveball,Curveball,BallCalled,78.96097778,2555.310661,352.2594604,5:45:00,5.84296524,0.427527875,6.081104154,-51.55063109,-7.349867434,0.993388141,3.755131864,-0.837826603,72.78395279,-7.289830166,-1.269867279,0.478504917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.927594153,-4.623941921,-0.315662372,50,5.999486558,2.894456725,-114.8857953,3.347715002,-1.244598347,20.50302295,-38.37821711,78.77113733,NA,NA,6.177024984,-2.45799697,3.231692548,0.923183226,NA,NA,NA
Right,1,2,2,Fastball,Fastball,BallCalled,90.0661786,1932.651544,191.5129516,12:30:00,5.883414376,0.308043087,6.580230763,-12.26501211,21.28669743,4.342264337,4.025478592,0.656446043,81.81876256,-3.253470354,0.815533908,0.416897072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.409013304,12.05903471,-0.308884676,50,5.815797557,-0.090369669,-131.2028866,-2.438963406,-4.171517629,29.46775893,-11.2922727,90.4117084,NA,NA,8.247416047,-2.849380267,3.774655865,-0.720108815,NA,NA,NA
Right,1,3,2,ChangeUp,ChangeUp,BallCalled,82.05331318,1652.597427,234.2036526,1:45:00,5.553858858,0.585261609,6.811143294,-29.59606434,10.87175848,15.12885362,0.624856258,0.167062162,74.56566661,-8.34403497,1.076196946,0.457853394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.055255818,6.949093189,-0.472485917,50,5.368903361,3.462715891,-119.3447738,-6.347472074,-12.86749063,26.12947352,-22.29940854,82.32411724,NA,NA,7.487646564,0.975958874,0.559989547,-0.175451974,NA,NA,NA
Left,1,0,0,Fastball,Fastball,StrikeCalled,88.17921076,1900.686189,198.2844273,12:30:00,5.728220474,0.54623339,6.794454041,-15.62450562,19.2486185,6.370902466,2.041314438,0.886113877,80.06839131,-5.598547461,1.015493707,0.425027417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.622627966,11.55278367,-0.535129252,50,5.553244813,0.299802372,-128.3589568,-6.269171345,-5.983875477,29.03161971,-13.09110116,88.68222374,NA,NA,8.110819445,-1.244903719,1.776214788,-0.934986952,NA,NA,NA
