PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID
36,2019-03-21,18:22:28,2,5,"Fellows, Drake",8889833,Right,VAN_COM,"Dalton, Wil",8885470,Right,FLA_GAT,Windup,2,Top,1,3,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.7222617867,-0.45679232877,-2.41745283504,2133.70326921,225.398027957,01:30:00,5.27794638199,1.59723182112,7.11147857932,-18.1251230443,13.419006531499999,13.6368282718,3.35279438567,0.539508811703,83.8828667113,-3.9395304514,0.205809538201,0.404232094955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.36207800882,7.69310968242,-1.45862124543,50,5.24499906458,5.29169556325,-133.672447566,-1.53404147164,-15.1274570947,28.8578650401,-18.2567918024,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,2faa6953-4c30-11e9-9ebb-74e5f9ab4644,93.2443934847,NA,NA,7.83939507539,-6.52623543006,2.76274323302,-0.60042915594,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
37,2019-03-21,18:22:54,2,6,"Fellows, Drake",8889833,Right,VAN_COM,"Dalton, Wil",8885470,Right,FLA_GAT,Windup,2,Top,1,3,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,NA,91.9077127055,-0.843561461303,-2.49631398747,2117.59212621,224.003178561,01:30:00,5.27098553412,1.58989546496,7.12504594698,-19.5262063605,11.903021475,11.524430194,2.87804169447,0.285065689631,84.0567911021,-4.59502991687,-0.278411221668,0.403495201187,82.3253014681,25.3648474732,-9.65535263032,2403.78576814,108.93328852,44.7701722471,-15.2793221498,288.104240081,282.792903759,-4.65607405347,4.06915588379,-7.20284174727,6.95250042398,-1.44648497024,50,5.21493278642,5.54204826192,-133.922366413,-2.47610784913,-13.0692403047,29.1697852406,-19.5590415984,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,418fba9b-4c30-11e9-9ebb-74e5f9ab4644,93.414683521,52.3289397496,3.96769396892,7.85092160334,1.66656569459,2.89808124352,-0.286306724555,1.58323067626,2.89140861837,-0.285886934077,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
38,2019-03-21,18:23:25,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Windup,2,Top,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.2133572673,-0.055103841522,-1.42364257119,2040.83018103,239.664404664,02:00:00,5.3286249965,1.62942322749,7.04625038047,-23.7142180485,8.28164624385,14.2035561042,3.30237836328,1.51980824839,83.4042973064,-4.60706897321,1.30889572583,0.40711625362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.3968757728,4.67580317888,-1.54837890441,50,5.31730564119,2.9351078601,-132.985127581,-0.745499527539,-15.0053652164,29.0801226523,-23.8183057447,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,53750be1-4c30-11e9-9ebb-74e5f9ab4644,92.5838165045,NA,NA,7.80905996088,-2.54505254959,2.96912565534,-1.61866802772,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
39,2019-03-21,18:23:38,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Windup,2,Top,2,1,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,80.0355602556,-0.558907668822,-1.82782319444,1570.14680411,242.222350504,02:00:00,5.29427587699,1.57204803591,7.21432843033,-34.6933927058,6.13486840544,11.7197012684,1.89691547407,0.893427379755,74.3930222055,-7.17597167128,0.419563512424,0.459887875681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.06724859819,3.60136099862,-1.47083344089,50,5.25143500693,3.46703750392,-116.766657556,-1.9071326532,-9.86475997826,19.7177396709,-27.1471188605,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,5b9f7b03-4c30-11e9-9ebb-74e5f9ab4644,81.9599265697,NA,NA,5.64253805012,-2.04411776075,1.44594903392,-0.923915311262,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
40,2019-03-21,18:23:52,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Windup,2,Top,2,1,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,79.2034516809,2.75763626068,0.703199288417,1567.34793562,243.458148732,02:00:00,5.29507957969,1.69036540142,7.2251854667,-36.5043953472,5.27155542597,10.6324292372,4.75108775883,3.21289558438,73.1907235612,-4.23519498767,2.74225099157,0.465194626716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.83080039364,2.28759789431,-1.73383722381,50,5.44157673163,-1.64892065095,-115.468877715,4.76677142685,-7.94878021149,19.5426301931,-29.0555036489,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,63a164c3-4c30-11e9-9ebb-74e5f9ab4644,81.0249610732,NA,NA,6.01272811974,-3.37116090812,4.36529773261,-3.45120222727,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
41,2019-03-21,18:24:07,3,4,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Windup,2,Top,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.9906740949,0.353314049734,-0.341377340562,1856.62848777,156.836743911,11:15:00,5.64018924559,1.58105359738,6.33082027038,-34.0915660876,6.246135441,-2.68858340117,3.12453332735,1.04269342458,75.8123210096,-6.06502477207,-0.849340590386,0.457116704873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38363880247,3.3260504629,-1.55491580089,50,5.64945477028,0.786655176374,-119.511212948,-0.208695862109,2.01813555915,21.2017816952,-27.3227675005,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,6c7e9981-4c30-11e9-9ebb-74e5f9ab4644,82.4567908354,NA,NA,6.17835308531,-2.98273129196,2.63344113927,-0.97561196474,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
42,2019-03-21,18:24:22,3,5,"Fellows, Drake",8889833,Right,VAN_COM,"Acton, Cory",1000013578,Left,FLA_GAT,Windup,2,Top,2,3,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,0,NA,92.2402498921,-1.80672928644,-3.04490702724,2055.24431923,241.354315744,02:00:00,5.2185540882,1.64608252354,6.88615885472,-22.9804749172,8.65015769566,15.8898996735,1.65468788847,0.193677922983,84.269285714,-6.19774382646,0.0030120293163,0.404785975575,101.27936033,10.4751012976,1.42032424269,1284.31488429,109.993980623,15.2064009217,1.11779893658,235.443967909,235.443967909,-0.399708505034,2.07528442383,-9.77081141077,5.36250348311,-1.45967224297,50,5.09597651416,6.70586785639,-134.221472734,-4.86732784096,-17.7601989494,30.0281567087,-22.4267384587,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,773fae2f-4c30-11e9-9ebb-74e5f9ab4644,93.1168044237,15.6192486452,2.07775683463,7.97096417811,1.20113282704,1.63124247109,-0.193716591371,1.08908459884,1.61902278955,-0.19375830819,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
43,2019-03-21,18:25:07,4,1,"Fellows, Drake",8889833,Right,VAN_COM,"Fabian, Jud",1000013185,Right,FLA_GAT,Stretch,2,Top,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,92.429164634,-0.0978966668461,-3.02259954707,2003.69393258,247.033698698,02:15:00,5.34398508838,1.62719595691,7.16366396808,-25.1294232184,5.68495996232,13.4832241736,3.16103187355,0.00926772954392,85.2221920393,-4.90898571762,-0.437534465835,0.39952895352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37730290958,3.23087668823,-1.45532313518,50,5.33026854686,6.76496419094,-134.703428344,-0.878733252487,-15.5112896416,27.1408498967,-26.1918052678,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,902318b8-4c30-11e9-9ebb-74e5f9ab4644,94.3420400174,NA,NA,7.20697259467,-2.37013736182,2.82250497697,0.0125274450039,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
44,2019-03-21,18:25:58,4,2,"Fellows, Drake",8889833,Right,VAN_COM,"Fabian, Jud",1000013185,Right,FLA_GAT,Stretch,2,Top,2,0,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,92.8884810156,-0.752839272839,-2.91054152988,2063.92280761,222.018665205,01:30:00,5.30849833423,1.78478045592,7.01301520877,-18.065381334,12.5459519606,11.3297606224,3.11794755988,0.0815538655067,85.7870580473,-4.19864873125,-0.747643888669,0.398210439511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.06913165579,7.21702469717,-1.61142525748,50,5.25635116269,6.57636345914,-135.366510153,-2.26893476129,-13.2584959336,26.5595630446,-18.6381721208,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,acefa1f1-4c30-11e9-9ebb-74e5f9ab4644,94.6544158094,NA,NA,7.10142296839,-2.42435136,2.82623811991,-0.0375196781135,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
45,2019-03-21,18:26:55,4,3,"Fellows, Drake",8889833,Right,VAN_COM,"Fabian, Jud",1000013185,Right,FLA_GAT,Stretch,2,Top,2,0,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,NA,92.7628911359,-1.60925222788,-3.11676678723,1962.04286181,243.073601588,02:00:00,5.34479396693,1.68925638773,6.90452462366,-24.3978186554,6.62246935912,13.0961314233,1.84355218518,-0.0606169850628,85.4240542407,-6.25369895573,-0.614718895351,0.40086157754,87.2440798261,-19.9472417007,-21.2480464118,NA,NA,NA,NA,6.57970991568,5.13446850231,-15.6520446603,0.0422979736328,-8.14396628501,4.12734440238,-1.49826445716,50,5.23471390751,6.99313746351,-135.051543782,-4.47162370365,-15.1129496166,28.093299871,-24.5148385572,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,d0a4d078-4c30-11e9-9ebb-74e5f9ab4644,94.0284093887,1.86516564257,0.0301156703671,7.33883689516,1.58243649656,1.8616943719,0.0588252762659,1.61420536705,1.86516564257,0.0584789105143,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
71,2019-03-21,18:42:01,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.6065920996,-0.620498078974,-2.27675425182,2139.11431673,216.320782656,01:15:00,5.24853414057,1.79924800814,6.82805715195,-20.6187502317,11.3000249227,8.32906761097,2.96392504203,0.41578317567,83.9826372921,-4.55494036717,-0.684769255678,0.4066255157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.26544033547,6.47119896186,-1.65641893797,50,5.20091505308,5.07611709078,-133.468895968,-2.01676940701,-9.51673528101,28.197122515,-20.4780300761,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,e999c8f9-4c32-11e9-9ebb-74e5f9ab4644,92.6955517197,NA,NA,7.62395480752,-2.10264774667,2.67413544521,-0.377516430756,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
72,2019-03-21,18:42:15,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.1229455527,-2.68893036628,-2.71728225209,2204.27132041,224.495614475,01:30:00,5.34609277114,1.69168160285,6.63591228284,-19.1531178282,13.2398157795,13.0386638914,1.28402505814,0.289024455288,83.1855393002,-6.34999147786,-0.212609694714,0.409634624873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.12971354481,8.23335754961,-1.51364552273,50,5.15654147608,5.98068961697,-133.861177536,-6.84108862307,-14.5213048261,33.0954247491,-17.4676146752,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,f28c719a-4c32-11e9-9ebb-74e5f9ab4644,92.0146253086,NA,NA,8.9374062525,-2.09049184814,0.884813258551,-0.282080957247,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
73,2019-03-21,18:42:29,1,3,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.9179516461,-1.06626242271,-1.58321175346,2149.90660323,229.930981509,01:45:00,5.36687072948,1.77712718806,6.87807926916,-20.3517117924,11.4085616207,13.5984816328,2.6988828417,1.467417897,83.9696923749,-4.95931251611,1.02598832311,0.405614651976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.06038413342,6.68729249697,-1.68202692354,50,5.29194081952,3.33049586423,-133.936340039,-3.04962503537,-14.5976629082,29.7409661446,-20.0631069408,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,fb7f1a3c-4c32-11e9-9ebb-74e5f9ab4644,92.9265654913,NA,NA,7.94825927115,-2.70049999409,2.32870819534,-1.5497426591,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
74,2019-03-21,18:42:45,1,4,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.5964847368,-1.59981031084,-2.07402511157,2179.84382373,237.429773868,02:00:00,5.33647711727,1.67370945769,6.9080521427,-22.7940813062,9.65381313924,15.1603024632,1.97880061701,1.04757249601,82.4986053691,-5.99110012277,0.859705120892,0.40998198953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.21631564962,5.96255725437,-1.54905067136,50,5.2279404125,4.42337819178,-133.292104071,-4.33218267227,-16.2581906972,33.8493792527,-21.6557029864,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,0471c414-4c33-11e9-9ebb-74e5f9ab4644,91.9366642529,NA,NA,9.09787936774,-2.18080235916,1.58985103017,-1.10911282663,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
75,2019-03-21,18:43:00,1,5,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,3,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.9379560247,-1.90194232394,-4.06466137243,2206.82939014,240.894168809,02:00:00,5.35772070097,1.61098011393,6.91718042135,-23.0414629348,9.15816028013,16.504406714,1.70093088315,-0.72062976578,83.037043949,-6.33211393208,-0.882969097844,0.40841051339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5812203549,5.75819342986,-1.36227756348,50,5.23021430575,9.04935700581,-133.551827056,-5.06170952342,-18.8226029611,32.8071062326,-21.9309778077,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,0d646c94-4c33-11e9-9ebb-74e5f9ab4644,92.2904168363,NA,NA,8.90091207572,-1.10022042385,1.41604208084,0.755436769351,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
76,2019-03-21,18:43:16,1,6,"Fellows, Drake",8889833,Right,VAN_COM,"Langworthy, Austin",8889520,Left,FLA_GAT,Windup,3,Top,0,3,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,92.3149550788,-1.99099465977,-3.86360682347,2199.1896583,231.741046693,01:45:00,5.22416679137,1.62254639448,6.87243619262,-19.3011769063,12.3931385294,15.7533581754,1.79657258955,-0.590739079985,84.0833550619,-5.68413607196,-0.843693483763,0.405193254053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.94403024921,7.51691271558,-1.38336717634,50,5.09065730933,8.63137029448,-134.187642365,-5.20351057161,-18.0424607936,30.3643169932,-18.5353528203,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,16571422-4c33-11e9-9ebb-74e5f9ab4644,93.0232084175,NA,NA,8.23160001691,-1.33846223175,1.51685000883,0.626851591554,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
77,2019-03-21,18:43:43,2,1,"Fellows, Drake",8889833,Right,VAN_COM,"Smith, Brady",1000027178,Right,FLA_GAT,Windup,3,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.015773281,1.06983395916,-1.49494326388,1768.15403164,195.932901801,12:30:00,5.66319887766,1.368081273,6.41962496641,-38.8119521301,2.30174794291,0.668134881205,3.41266188826,0.0493627412652,74.1130894393,-6.3377588796,-1.36701712555,0.461492662155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.856176315797,0.921294277822,-1.26189685004,50,5.72179865457,3.0962994414,-119.325562201,1.19438660941,-1.21411703981,26.4874730084,-30.8675897573,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,283c6573-4c33-11e9-9ebb-74e5f9ab4644,81.6749205613,NA,NA,7.90268384173,-2.42106787414,2.96475786421,0.0418482745004,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
78,2019-03-21,18:43:57,2,2,"Fellows, Drake",8889833,Right,VAN_COM,"Smith, Brady",1000027178,Right,FLA_GAT,Windup,3,Top,1,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,93.0821725393,-1.57935994516,-2.96321831639,2159.39615778,233.815426151,01:45:00,5.29967908893,1.6047114286,6.77252774388,-21.0431129874,10.0212192579,13.7399270531,2.10184117932,0.0418852158198,85.3070977251,-5.58688912334,-0.339148448619,0.401146058734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.46508898003,6.01407649619,-1.41711679492,50,5.18856776103,6.62271384849,-135.481628254,-4.33836236202,-15.7490039271,29.3300544571,-20.9850681949,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,312f0dd0-4c33-11e9-9ebb-74e5f9ab4644,93.9617271575,NA,NA,7.77507481415,2.11034058498,2.16932778334,-0.0462326596859,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
79,2019-03-21,18:44:16,2,3,"Fellows, Drake",8889833,Right,VAN_COM,"Smith, Brady",1000027178,Right,FLA_GAT,Windup,3,Top,1,1,1,Fastball,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,NA,91.2558151987,0.576153295487,-1.07772802523,2113.52393264,236.310972391,02:00:00,5.32226867622,1.63051538809,7.18156190482,-23.2764216691,8.33348703128,12.5453044708,3.9045891131,1.69957515556,83.884308828,-3.89290589937,1.3344646615,0.404653349021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.37070850906,4.55295429344,-1.57203532202,50,5.34832251221,2.18697246349,-133.129521646,0.749960160472,-13.2851522091,27.4266017783,-23.9676881075,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,3a21b78b-4c33-11e9-9ebb-74e5f9ab4644,93.1473237829,NA,NA,7.37150637077,2.7938904218,3.99670995304,-1.66836744061,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
80,2019-03-21,18:44:51,3,1,"Fellows, Drake",8889833,Right,VAN_COM,"Young, Jacob",1000013691,Right,FLA_GAT,Stretch,3,Top,1,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,83.4015261761,-1.00007604626,-3.03476507694,2142.13054258,147.667264507,11:00:00,5.56996114718,1.58229121364,6.40822967137,-35.4395735801,3.50828346499,-2.2438305545,1.69585484536,-1.3973296914,77.471932771,-7.6444065311,-3.45776832985,0.449172647599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468665569812,2.17453682815,-1.36431489014,50,5.48190497612,6.49871166895,-121.404822724,-3.10602001424,0.706157059684,21.6429316142,-28.8975874045,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,52440e29-4c33-11e9-9ebb-74e5f9ab4644,83.915119771,NA,NA,5.9295934051,-2.13297286272,1.20260709117,1.61281910867,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
81,2019-03-21,18:45:14,3,2,"Fellows, Drake",8889833,Right,VAN_COM,"Young, Jacob",1000013691,Right,FLA_GAT,Stretch,3,Top,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,82.1109415291,-1.14023084982,-2.40004393178,2126.59829643,154.167491714,11:15:00,5.57688471257,1.73004242794,6.53966696591,-33.0968219948,7.78362989598,-3.78681148075,1.77210003918,-0.787797347663,74.4145430235,-7.44373217285,-3.1255356187,0.460181719217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31388315428,4.68751961924,-1.56242573545,50,5.48377296019,5.10379321336,-119.421127054,-3.23963336408,1.8655699739,26.5967755694,-25.5182848188,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,5dec58ff-4c33-11e9-9ebb-74e5f9ab4644,81.9075920384,NA,NA,7.69639850554,-1.93080392964,1.32006874656,0.972190399771,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
82,2019-03-21,18:45:42,3,3,"Fellows, Drake",8889833,Right,VAN_COM,"Young, Jacob",1000013691,Right,FLA_GAT,Stretch,3,Top,1,0,2,Fastball,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,91.9786827431,-1.58244345214,-3.85542502256,2154.15745686,227.3901341,01:30:00,5.32717428802,1.55958793969,6.96664398932,-19.1619341195,12.2388500755,13.3371463174,2.2873118598,-0.841210092969,84.8514315224,-5.23235950749,-1.31226285181,0.403312577065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.43575648116,7.2485977703,-1.32620665483,50,5.22253560487,8.6605817771800009,-133.850322693,-4.2230656208,-15.4447700882,26.4007363549,-18.9028112615,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,6fd1aa3c-4c33-11e9-9ebb-74e5f9ab4644,93.4569826594,NA,NA,7.12725122075,-1.49470251071,2.01471253703,0.903784036735,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
83,2019-03-21,18:46:30,4,1,"Fellows, Drake",8889833,Right,VAN_COM,"McConnell, Brady",8898807,Right,FLA_GAT,Stretch,3,Top,2,0,0,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,NA,81.4930771718,-0.661483133447,-1.77267872543,2006.21818673,171.776452145,11:45:00,5.56582916198,1.58455502995,6.44784803173,-37.1527456159,4.48578823903,-0.653951918684,1.86176937813,-0.0989540492704,73.8092124163,-7.73561702,-1.8979693962,0.464428895878,92.2252025248,25.5537639541,-15.8563663652,2099.60694413,106.0270726,48.8408613618,-29.294515458,337.685605316,331.493619803,-14.5874865748,4.55813049316,-0.222334367149,2.69647867737,-1.45885247951,50,5.50238136863,3.68651452193,-118.56003362,-2.34697501206,-0.310916311387,26.3732394451,-28.4032450821,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,90df83f3-4c33-11e9-9ebb-74e5f9ab4644,81.1585516225,65.4517681343,4.44141087956,7.68386475547,2.16696803423,1.96296301925,0.074104374558,2.05711914906,1.94824521294,0.0777408070889,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
94,2019-03-21,18:55:11,1,1,"Fellows, Drake",8889833,Right,VAN_COM,"Maldonado, Nelson",8894274,Right,FLA_GAT,Windup,4,Top,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.7897930985,-1.63795108737,-2.61318616587,2214.52854665,244.650009999,02:15:00,5.2911179432,1.65534585286,6.81327362148,-24.8195137433,7.8479035877,16.6297770957,1.72658444088,0.655536728242,82.1334767871,-6.42599014938,0.610046552853,0.411366497238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2616575195,4.98724034928,-1.49328724096,50,5.17632427611,5.63961419345,-133.444370198,-4.49272952228,-18.0130282941,35.8105694766,-23.4195855128,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,c361e59d-4c34-11e9-9ebb-74e5f9ab4644,91.627239394,NA,NA,9.65631631139,-0.615758343994,1.49368725725,-0.679842554343,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
95,2019-03-21,18:55:27,1,2,"Fellows, Drake",8889833,Right,VAN_COM,"Maldonado, Nelson",8894274,Right,FLA_GAT,Windup,4,Top,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.4314308163,-2.20098571364,-3.43964436962,2263.08995505,242.319140404,02:00:00,5.25898146647,1.7382683454,6.86129754612,-23.6302455262,9.13194958663,17.4666483098,1.27910427416,0.0549991527982,82.2302436692,-6.7480505381,-0.06329547098,0.411962812604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.9707382839,5.87313694373,-1.52595409538,50,5.11023530143,7.51567206144,-132.832063046,-5.74787293171,-19.194272669,33.9601329673,-21.8984783074,VAN_COM,FLA_GAT,Vanderbilt,NCAA,SEC,20190321-Vanderbilt-1,ccc95a44-4c34-11e9-9ebb-74e5f9ab4644,91.4946091441,NA,NA,9.20118714704,1.57247876051,1.29751856304,-0.0551874856438,NA,NA,NA,10447a8b-4c27-11e9-9ebb-74e5f9ab4644
