TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,SpinAxis,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide
Curveball,InPlay,Out,81.5533864205,2309.66989818,47.24483686,-4.8818680772,-5.23847278312,1.29055172596,-0.116127962797
Fastball,FoulBall,Undefined,94.7305824625,2320.7224098,200.776826993,16.4630034214,6.25672892765,2.70166024467,-0.228271292204
Curveball,StrikeCalled,Undefined,83.0087134443,2446.33132405,43.5896251474,-3.88904832056,-3.66653672051,2.72528072165,-1.03579568982
Fastball,BallCalled,Undefined,93.5594175296,2279.05934385,203.32125413,15.6763150484,6.77048916543,3.81634306298,0.171891874426
Fastball,StrikeCalled,Undefined,93.8345028541,2339.62010896,201.410040389,18.0564412148,7.09102225936,2.18745968855,0.880562997637
Fastball,BallCalled,Undefined,94.9735180678,2440.72109479,217.105543231,15.888743922,12.0402693336,1.04953766135,-1.15822758496
Fastball,StrikeSwinging,Undefined,93.7382741958,2349.14016824,206.637883881,16.9702463762,8.52629698666,3.39849853703,-0.505359855639
ChangeUp,BallCalled,Undefined,89.1186015784,1750.0252153,243.049220273,7.83578928214,15.4724820359,0.223836299977,0.487419714991
ChangeUp,StrikeSwinging,Undefined,89.327453703,1674.52670303,230.778245722,9.82851339458,12.0792175312,1.71748490923,0.507393572335
Curveball,FoulBall,Undefined,84.1118651406,2393.69778226,24.4413947164,-6.79035164908,-3.06986787321,1.62636169766,-0.775226280635
Fastball,InPlay,Out,93.9210176962,2291.38404607,198.859218074,17.4308691515,5.96383002472,2.9096091256,-0.852367344071
Curveball,BallCalled,Undefined,83.7295531942,2408.07809753,23.6718457476,-4.99172826674,-2.17237738922,0.5729544958,-1.55113160821
Curveball,StrikeCalled,Undefined,81.7996256683,2321.31455023,51.3024091868,-3.07527455886,-3.79181535679,2.2098322123,-0.963353415119
Fastball,BallCalled,Undefined,92.822653184199993,2325.20522425,199.366921918,19.1582626031,6.74452793308,0.995909951104,0.84501636884
Fastball,BallCalled,Undefined,92.441965299,2384.19380157,204.740400861,16.6223828858,7.67324286811,1.54991926688,1.34959803326
Fastball,BallCalled,Undefined,93.0324424918,2347.43343435,213.503943496,14.9776069297,9.93399277136,3.86794710918,0.847319892407
Fastball,StrikeCalled,Undefined,93.104836576,2318.43351957,216.387348762,15.6328479375,11.5416732628,1.94423756928,0.697976724828
Fastball,StrikeSwinging,Undefined,93.4301780196,2318.94589894,207.106394184,19.211658621,9.84864398552,2.25400852268,0.198198042706
ChangeUp,FoulBall,Undefined,86.787358006,1653.40403029,244.283505345,6.96993059036,14.5398835979,1.83360278046,0.068820307408
Fastball,BallCalled,Undefined,92.0874865159,2242.810024,204.562857865,17.8234757253,8.15989493399,0.994966519396,0.294856446197
Fastball,InPlay,Out,94.6463823287,2211.97599933,225.249988028,11.971929523,12.1053749405,2.13126621183,0.975259402341
Fastball,StrikeSwinging,Undefined,94.073094615,2362.09137644,194.516343732,19.1079147532,4.95476648006,2.60167450658,-0.825385986516
Curveball,BallCalled,Undefined,83.2378961981,2357.15697348,50.8373495299,-2.27799674615,-2.75153376308,1.03604477866,-1.22762179762
Curveball,StrikeSwinging,Undefined,83.1228657185,2311.33942454,101.801093216,0.474111882664,-2.44364031672,1.30055304403,-1.66396747143
Fastball,FoulBall,Undefined,94.1971377052,2360.28098248,190.674199224,16.089422568,3.03788526145,3.22864393142,0.201948349886
Curveball,StrikeSwinging,Undefined,82.7911189146,2353.20628235,67.8040436445,-2.24795504457,-5.41731299271,1.20661946591,-0.306903304002
ChangeUp,BallCalled,Undefined,87.8112827522,1676.40486502,237.647262234,6.35346543202,10.0802021543,2.63380927771,1.91229237213
Fastball,BallCalled,Undefined,94.3423492243,2194.20730824,192.452329935,18.9443361108,4.18960297575,1.0651033291,-0.355005634971
Fastball,StrikeCalled,Undefined,93.4098273976,2168.2764626,213.650968261,13.6103757599,9.07949415085,1.41314207891,0.769312478344
Fastball,BallCalled,Undefined,93.0108527186,2133.29610487,201.267092182,18.5369860305,7.2263377948,1.13522880053,-1.27563233493
Fastball,StrikeCalled,Undefined,94.0183873757,2159.25586808,200.002513493,16.8013634334,6.12640073714,1.63779207611,0.314185060448
Fastball,InPlay,Out,93.0148482081,2112.89123363,209.625199383,14.5845388137,8.31019809881,1.93665848417,0.285212771616
Curveball,StrikeCalled,Undefined,81.9141917852,2330.3039851,32.4767454128,-3.82990202623,-2.41306854762,2.01142254164,-0.72957969845
Fastball,BallCalled,Undefined,92.9557419407,2278.88880277,202.790190197,18.4773075124,7.77569334434,2.83180719616,0.88832156396
Fastball,InPlay,Single,92.8109994699,2223.63680987,214.162243824,15.1976802362,10.3336842524,1.26130102815,0.510954836655
ChangeUp,StrikeCalled,Undefined,87.4481202583,1644.80660138,225.992005798,10.3645825349,10.7641470964,1.91026362012,0.952652867256
Curveball,StrikeSwinging,Undefined,81.8966893233,2389.65355942,45.4433048878,-3.74067819658,-3.76012466302,-0.125100415597,-0.62730502265700006
Fastball,BallCalled,Undefined,92.9301659053,2185.92068942,208.060472964,15.9777688477,8.53274196168,2.09562646613,2.46281259823
Fastball,FoulBall,Undefined,92.6258852658,2182.70173819,199.473677978,18.2180287202,6.45236415516,2.50354953176,-0.221340021303
Curveball,StrikeCalled,Undefined,81.2957378347,2287.6762864,37.8659707498,-3.81204115005,-2.93376044068,2.60017982307,-0.123742386294
ChangeUp,BallCalled,Undefined,86.230531441,1567.13297502,244.149704729,6.48800124719,13.4598402861,3.01956306415,1.46869639605
Fastball,StrikeCalled,Undefined,92.6849597963,2143.74092791,215.254840748,16.184957542,11.4614436504,1.75387655275,0.494808542072
Curveball,StrikeCalled,Undefined,81.3791626838,2303.77917063,8.98891044493,-3.3760575095,-0.527919477638,2.7279410794,0.419786195308
Curveball,StrikeCalled,Undefined,82.3994091639,2318.44832763,23.9913186169,-2.93293027853,-1.28864838129,2.44860077781,-0.988601517218
Fastball,StrikeCalled,Undefined,92.1268270991,2177.32488748,198.811008694,18.7712381987,6.40441378274,1.72424052562,-1.08289602649
Curveball,BallCalled,Undefined,81.485408954,2253.02403241,45.9313898617,-3.85318295288,-3.94124337711,0.740177688621,-1.93596332762
Curveball,InPlay,Out,80.9882854212,2362.82423489,86.8517528927,-0.277702639251,-4.33872646075,2.65100613404,-0.138270999791
Fastball,BallCalled,Undefined,92.4861056442,2311.88266866,200.649444751,16.8907646503,6.37648698682,3.24498009737,1.12834994912
ChangeUp,BallCalled,Undefined,85.8152977264,1582.22068344,217.779878575,12.826832891,9.96888874588,1.1672893633799999,0.394849546619
Fastball,InPlay,Out,92.407329709,2192.9453617,200.590625305,17.5069629598,6.58829175569,2.8367938049,0.390872032954
Fastball,StrikeCalled,Undefined,92.9175682234,2317.11764668,201.791189965,21.3860173152,8.56173223192,2.98790530704,0.185764547656
Fastball,BallCalled,Undefined,93.0351184592,2299.01872767,198.381012901,19.8790499358,6.61527470409,2.88586915098,0.734934477155
Fastball,StrikeCalled,Undefined,93.2277272822,2310.44564766,195.362514434,21.2721162448,5.85233096852,1.69694342155,-0.600272786556
Fastball,FoulBall,Undefined,93.3594458347,2244.17585101,196.231238732,19.5483259953,5.69927999092,1.79099094856,-0.212036738003
Curveball,BallCalled,Undefined,81.835053915,2339.58173138,23.1055015869,-4.83181814866,-2.04553166911,0.086574437062,-1.32854810332
Curveball,InPlay,Out,82.5401933929,2336.73856005,40.910587648,-4.73281237748,-4.06939160982,1.6788811506,-1.2665619351
Fastball,InPlay,Out,92.0923354217,2240.54130993,191.02498053,16.8296007843,3.28470538886,2.36729094317,-0.374632389515
Fastball,StrikeCalled,Undefined,93.036378252,2195.41897785,199.59925161499999,17.599605227,6.27701462385,2.99974798307,0.3976656773
Fastball,StrikeCalled,Undefined,93.2516605858,2160.1462777,195.681671275,18.0795521174,5.08378463651,2.73657844627,0.781864119103
Fastball,BallCalled,Undefined,92.287286047,2099.85988947,194.76365394,18.3914846949,4.85467128035,1.16225033652,-0.984173231176
Curveball,BallCalled,Undefined,81.8283977859,2288.74762724,21.711613905,-2.5773189006,-1.01096386132,1.0301925568,-0.494745905469
Curveball,InPlay,Single,82.0267160253,2252.93156393,33.8344981897,-1.608303852,-1.05255213398,2.79306655357,0.384920425868
Fastball,FoulBall,Undefined,91.7698741296,2154.32864497,199.76248635,17.2762005418,6.21786776341,2.13284985821,0.27454652481
ChangeUp,BallCalled,Undefined,85.8279242937,1613.32373618,222.950636511,11.2651053049,10.5181988944,2.55129969906,1.71755898369
Fastball,InPlay,Single,91.5633853696,2147.08772565,209.745551357,16.0173197061,9.17044159148,1.61131679058,0.102420684167
Curveball,BallCalled,Undefined,79.9179338258,2257.53064866,28.4636621986,-7.30357761883,-3.93795089193,4.68811653373,1.11688658689
Curveball,InPlay,Out,81.0134722045,2246.96434594,26.4420847178,-3.92630827129,-1.9335164676,2.65230310094,-0.118236638386
ChangeUp,StrikeSwinging,Undefined,88.0117224321,1676.87404696,222.682471406,11.7502519304,10.866179787,1.57342167077,0.404306802998
ChangeUp,BallCalled,Undefined,88.6054954648,1611.09724553,228.618343017,8.74783355332,9.96471645368,0.922562230746,0.425142918443
ChangeUp,BallCalled,Undefined,88.001902451,1629.37612261,217.859954699,12.1568561455,9.47516433412,0.423882312792,-1.82453041921
Fastball,InPlay,Out,93.2940468581,2303.50672385,208.924614421,16.3980323078,9.07723732826,1.71336222487,-0.00760040070153
Fastball,StrikeCalled,Undefined,92.0003047508,2238.52088044,214.497328726,16.5323646771,11.3819148183,1.34108041778,0.898029084635
Fastball,BallCalled,Undefined,90.9412533548,2171.03751154,203.849829471,19.7126630173,8.72841019631,1.23512588052,-0.0384767590161
Fastball,StrikeCalled,Undefined,90.9705528331,2106.00456928,206.854847549,18.1781091108,9.21992320444,1.85830030093,0.998865046665
ChangeUp,InPlay,Out,87.5109734044,1689.01215776,229.586909989,11.5046426457,13.5498648446,1.14103185926,0.00782564397977
Fastball,StrikeCalled,Undefined,92.0056630542,2270.0387976,195.860713614,21.0684457579,5.99442318909,2.46844246583,-0.236687011331
Curveball,StrikeSwinging,Undefined,80.4648724376,2305.40016209,16.7607764972,-2.09994847191,-0.620354484362,0.172109164291,-0.477087782628
Fastball,FoulBall,Undefined,91.7301114014,2248.83049735,208.375881198,15.0754442848,8.15929429455,3.42076718763,-0.342145821032
Fastball,BallCalled,Undefined,92.4732708736,2151.58860795,198.468178276,20.1370298632,6.73540875414,6.60562239324,0.0165623651643
Fastball,BallCalled,Undefined,92.6253722664,2356.29934772,203.105281999,18.9321426815,8.08976985381,1.02352026237,0.0391852279947
Curveball,InPlay,Single,80.3345755149,2323.79682698,29.9973647569,-6.08132342356,-3.48808701067,2.88163089421,-0.19866385015
Fastball,StrikeSwinging,Undefined,91.9775648502,2231.31907352,195.85641479,20.3792282366,5.79683930023,3.23394116367,0.444646919966
Fastball,BallCalled,Undefined,91.9166037315,2265.90300829,216.660483196,15.0540494045,11.2269562728,3.27368646632,0.909118828258
ChangeUp,StrikeSwinging,Undefined,86.7040616888,1589.82881401,231.115328135,10.902525171,13.5605034071,1.82111386559,0.282374520955
Curveball,InPlay,Single,80.3610567556,2254.89091886,26.1367059826,-9.38911296232,-4.58797580294,2.81219377797,-0.172114613432
Fastball,BallCalled,Undefined,94.2310293185,2246.06935853,210.933667201,17.0245581592,10.2196204789,1.17811676765,-0.495273172906
Fastball,FoulBall,Undefined,93.0116304134,2240.61155634,207.669646954,17.0796248952,8.97071656313,2.81251115508,-0.653069541952
Fastball,InPlay,Single,94.3436895153,2250.74675717,198.151208429,17.5348201361,5.75786027293,1.6349027614,-0.312513560414
Curveball,FoulBall,Undefined,80.2240308632,2198.15311577,21.9937132122,-5.81565117782,-2.33299364411,3.21435771592,1.00581293385
Curveball,StrikeSwinging,Undefined,80.1890475964,2199.00813446,18.6914772606,-6.47761050479,-2.17811655189,2.57014523121,0.947919076725
ChangeUp,FoulBall,Undefined,85.8730602441,1545.69726215,229.347432641,11.0983976192,12.964415362,2.14407316915,0.502501448752
Fastball,BallCalled,Undefined,92.075887959,2209.31227891,199.302010669,19.2418109318,6.74961014144,2.34626650652,1.49996729445
Curveball,BallCalled,Undefined,80.4299279223,2284.47046751,36.8711337435,-4.20007864271,-3.12011451309,1.13130088472,-0.0605026417522
Curveball,BallCalled,Undefined,80.6559629392,2240.25540268,48.1963540725,-3.37644133692,-3.73165178206,1.21221693395,-0.717968694007
Fastball,InPlay,Out,91.2062515109,2156.56857149,201.886805546,21.6614778888,8.7142946991,2.13283232335,0.211856804781
Fastball,InPlay,Out,95.5089594451,2402.5364038,209.516602212,15.7082006652,8.9093631196,1.50238847143,-0.043922337728
ChangeUp,StrikeCalled,Undefined,82.898160494,2334.70184511,352.696237004,-4.51689825244,0.57413998646,2.05860729579,0.240459101184
Curveball,InPlay,Out,84.3720406957,NA,53.7031404192,-3.10390809592,-4.17527515613,1.44069090199,-0.790202629872
Fastball,StrikeCalled,Undefined,95.0859114193,2378.99684569,207.547938614,17.3803568018,9.08100614479,1.48536985855,-0.435534586109
ChangeUp,InPlay,Single,88.7131578883,1688.2825356,228.967943858,11.8246625818,13.6243115577,1.61253900611,0.181029730739
Fastball,StrikeCalled,Undefined,94.0049389161,2259.51123081,218.873379184,15.8885580199,12.8324038899,2.3605116569,1.10238423568
Fastball,StrikeSwinging,Undefined,93.4293024171,2270.362791,208.544567853,14.7571365822,8.04365349742,2.78165186133,0.635057536227
Curveball,BallCalled,Undefined,81.7928000599,2226.48735334,45.3398812916,-2.47502784818,-2.4644578465800002,3.18447916734,2.11884950804
Fastball,StrikeSwinging,Undefined,92.6140232709,2296.29954647,210.12799901099999,15.2844829926,8.8876935136,2.5740328413,1.32585160305
Fastball,StrikeSwinging,Undefined,93.8706292652,2348.55070613,199.845341723,16.1342792656,5.8336846156,3.45558575878,0.0821483647087
Fastball,BallCalled,Undefined,93.9996060609,2338.82913199,210.042318228,16.5833619578,9.60756725548,0.79671596969,0.164043535028
Fastball,InPlay,Double,93.8521528624,2373.01501923,203.900155222,17.5416556217,7.78639849074,2.57497347608,-0.164051257087
Fastball,BallCalled,Undefined,93.3174353784,2356.37912565,222.710217938,13.0960366355,12.1165584477,3.64902899252,1.65515776563
Fastball,BallCalled,Undefined,92.0953791058,2204.97055253,229.338435927,11.9485044439,13.946297334,3.0497760633,1.56808869757
Fastball,InPlay,Sacrifice,91.8743332175,2203.44223269,218.343275933,16.075643979,12.7401080772,2.24412622048,0.827202616901
Fastball,InPlay,Sacrifice,94.651000516,2317.80017529,216.283298849,15.5611018055,11.4449627953,1.59520221749,0.242427076434
Fastball,BallCalled,Undefined,95.0919339427,2279.05894434,216.487141162,14.7811899966,10.9533663232,3.34083737166,0.524976871378
Curveball,StrikeSwinging,Undefined,83.6604119821,2362.18005837,359.156220724,-4.31161978175,0.0629488996436,1.89084774946,-0.723932608318
Fastball,StrikeCalled,Undefined,94.0357727419,2211.58102321,207.346328584,16.1190775149,8.3511141444,2.71403223375,0.62398918916
Fastball,BallCalled,Undefined,94.1965273701,2311.46282935,208.426036769,15.7509250309,8.54145028743,2.49985265886,1.59125141037
ChangeUp,FoulBall,Undefined,89.4016385951,1597.08588011,250.032949048,5.20214492159,14.4051957266,1.88854823459,0.255447879608
Curveball,InPlay,Out,83.7952899885,2413.44056851,359.200379138,-4.24636092106,0.058751175306,1.8729076404,0.0320511109195
Fastball,InPlay,Out,93.0008244284,2268.03576535,219.857606331,14.3791710987,12.0297388421,1.56768433144,-0.138648600845
Fastball,BallCalled,Undefined,92.9441361328,2302.32638229,211.656584259,16.5647554583,10.2317722959,1.10442147848,0.731841440127
Curveball,BallCalled,Undefined,83.2855579668,2449.47616212,36.5894375238,-2.95720654578,-2.16722316978,1.34710874884,-1.3454503251
Fastball,FoulBall,Undefined,93.4353757729,2330.79793838,208.664379645,16.8757861084,9.24191921466,2.02039232359,-1.18012132676
Fastball,FoulBall,Undefined,94.300895137,2329.24078108,223.669840117,14.0467340232,13.4368103899,2.76810953139,0.183837730784
Fastball,BallCalled,Undefined,93.6023543183,2306.65033614,221.231440903,13.9818777605,12.279671305,2.90255531066,1.43841388992
Curveball,InPlay,Out,81.4588247851,2337.55889853,354.903421493,-6.7938754509,0.602485093337,1.96883566342,0.273798741901
Fastball,BallCalled,Undefined,95.0147360836,2327.35265863,215.003554928,15.6602957318,10.9867204608,2.40284460269,1.18122938364
Fastball,StrikeSwinging,Undefined,93.9127073197,2331.30372682,203.866144016,15.380095292,6.81746247491,3.3446469508,0.178464710304
Fastball,BallCalled,Undefined,92.7028376487,2300.91687421,207.075630892,15.3146240523,7.84395264516,2.33177875879,1.34698734441
Curveball,HitByPitch,Undefined,81.2609869569,2315.81122308,10.2242183964,-6.81595084878,-1.22229707249,1.85141409595,1.88531096582
Fastball,FoulBall,Undefined,92.767168595,2226.00272025,212.514382382,15.187339603,9.69987871574,1.88176207002,0.174248006887
Curveball,InPlay,Out,82.6033618421,NA,3.48415541565,-3.18209763525,-0.19141936156,2.04413478049,0.269639136265
Fastball,InPlay,Out,93.4404824774,2306.23136699,221.212518099,14.6299648012,12.8393254872,0.98231663993,0.228719122447
Fastball,StrikeSwinging,Undefined,92.5009543741,2286.20786259,201.807758111,15.4486894884,6.19348614696,1.44452654983,-0.278439846446
Curveball,BallCalled,Undefined,83.1670847581,2316.07897202,313.683398485,-2.29339563807,2.36188476462,4.06935974763,0.573609027021
Curveball,BallCalled,Undefined,83.232350372,2429.49697583,17.2793334317,-3.06505933985,-0.941821584556,-0.658773271986,-1.96051205773
Fastball,FoulBall,Undefined,93.3532346769,2304.85575564,215.892185963,14.4928502056,10.5090576357,2.12003106677,-0.0112832042136
Fastball,BallCalled,Undefined,94.9407419795,2384.37009781,202.550513812,19.2617550961,8.01028236418,3.86317204677,-0.398403827062
Curveball,FoulBall,Undefined,81.2333727765,2314.9610865,0.413483732977,-3.96443266684,-0.0283294938018,2.8442471901,0.0254804728005
Curveball,StrikeSwinging,Undefined,82.5887036837,2422.9477255,7.40979529279,-4.18057254986,-0.538742495658,2.02733179817,0.186793587925
Fastball,StrikeSwinging,Undefined,94.7810891652,2445.42732273,204.488943149,16.3010750346,7.43790303446,1.5040818689,-0.774798856682
Fastball,InPlay,Out,94.1620982766,2360.16794714,199.082801676,17.1870787956,5.95580721448,1.08621902388,-0.219926120845
Fastball,StrikeCalled,Undefined,93.3669407962,2317.94748763,208.436910651,16.6361513946,9.02511667633,2.28767032963,1.12160559147
Fastball,InPlay,Single,94.2149130081,2326.88539206,219.100313383,15.1492662545,12.3355069718,3.21332609923,-0.875453616687
Fastball,BallCalled,Undefined,91.1001320506,2267.41617547,223.532793377,14.4531252095,13.7609347144,0.794793030201,-0.564788521932
Fastball,StrikeCalled,Undefined,90.641268533,2186.09380372,220.488537424,13.710763984,11.7325130438,1.66181826729,-0.382725654957
Curveball,BallCalled,Undefined,80.5166614775,2284.9261516,332.253559009,-4.49374114572,2.34263514945,0.993549546778,0.879199825691
Fastball,BallCalled,Undefined,90.1755058164,2222.5827821,223.441600602,13.1785487305,12.5107845266,3.69583242961,0.657991438467
Fastball,FoulBall,Undefined,91.8678568762,2213.1621149,209.767596495,16.8909009243,9.67852264657,3.32409706812,0.500799889377
Fastball,FoulBall,Undefined,91.3363129645,2161.52005691,225.475458898,12.2254896082,12.4613682961,3.27566300879,0.429910489927
Fastball,InPlay,Double,92.6180289691,2359.89245531,218.71399369,14.4371057943,11.5960442741,1.66710877376,-0.521854512418
Curveball,StrikeSwinging,Undefined,82.5807653222,2556.7117415,54.452827556,-1.62330183754,-2.21896146231,0.983747362937,-1.08565823705
Fastball,BallCalled,Undefined,93.1676457981,2337.19468131,195.352414833,18.8007383181,5.16983567694,0.919954406197,-0.47709034403
Curveball,InPlay,Out,82.3390791345,2361.73364583,5.15399739383,-4.69715701271,-0.420223545232,1.87454509926,-0.159551114494
Curveball,BallCalled,Undefined,81.6745983182,2356.33873053,1.07625093733,-4.95331957054,-0.0923225004245,0.0162427088963,-0.658572983417
Fastball,StrikeSwinging,Undefined,93.4356004266,2292.82297207,204.90843413,19.724520965,9.17309891002,2.49765506776,0.1292149801
ChangeUp,BallCalled,Undefined,87.263098601,1518.41015227,255.863848272,4.21932350381,16.8855662285,-0.620469548151,-0.417556935157
Fastball,InPlay,Single,92.8277782364,2364.01930862,219.272303006,14.4752390816,11.8606957214,2.13652817075,-0.262540503556
Fastball,BallCalled,Undefined,92.5415383384,2301.88279498,198.54231147,18.7085965892,6.28528789816,3.25155298762,-0.428426601173
Curveball,FoulBall,Undefined,79.8215324996,2258.1184458,359.264390775,-5.85814147565,0.0746988973909,1.46578460926,0.469038913588
Fastball,BallCalled,Undefined,92.3905577835,2210.03946049,220.850428006,14.1069296396,12.2243374096,3.250778534,0.751007113122
Curveball,StrikeSwinging,Undefined,79.6227600369,2228.72629085,7.87791381661,-3.2809979082,-0.448357952084,0.907374686741,0.298806314744
Fastball,InPlay,Single,92.4668694365,2245.27750592,212.280337503,15.2809651977,9.67172144848,2.37590325923,0.101122475444
Fastball,BallCalled,Undefined,91.5348797908,2179.61045381,222.860729468,14.4374009035,13.4262832949,0.997067135562,1.96773301414
Fastball,StrikeCalled,Undefined,NA,NA,NA,NA,NA,NA,NA
Fastball,InPlay,Double,91.6472646719,2200.53685737,223.442649605,13.9082405741,13.2008505366,3.06765905672,-0.234438999846
Fastball,StrikeSwinging,Undefined,91.8731679299,2169.8859526,220.78735963,15.8363364705,13.6898328598,1.93291952327,0.744900325786
Fastball,StrikeCalled,Undefined,91.6516717808,2072.29618929,225.796856767,12.615907146,13.0033631575,1.83099384718,1.03047765012
Fastball,BallCalled,Undefined,91.1305065242,2168.835872,227.248275047,12.1334449691,13.1585191522,1.60872592404,1.04419822566
Fastball,StrikeSwinging,Undefined,92.7536274768,2203.24808864,214.91697356,16.6139712204,11.6181463132,1.88818161343,0.855519753976
Curveball,BallCalled,Undefined,NA,NA,NA,NA,NA,NA,NA
Fastball,InPlay,Single,91.8759539262,2249.2192505,216.178582637,15.9348576315,11.675964256,1.83802421051,0.187811103085
Curveball,BallCalled,Undefined,80.0408753933,2328.14014379,31.7872059467,-4.48394969754,-2.75378357167,1.0592873947,-0.527898674999
Fastball,BallCalled,Undefined,90.3124981904,2204.37868931,221.457198875,15.7039393564,13.9008022964,1.12898649456,0.0336081942709
Fastball,InPlay,Out,90.6805604852,2181.82545616,220.563274542,14.4845146612,12.4256599878,2.56693101259,0.0186817238696
Curveball,BallCalled,Undefined,79.6414991262,2331.97294025,46.4918638556,-2.9196761027,-3.03279315034,0.107652100022,-1.27588363581
Fastball,InPlay,Out,90.968135735,2281.89631797,216.648421468,15.9023643965,11.8540866881,1.57309079907,-0.0217110948792
Fastball,StrikeCalled,Undefined,90.3994557622,2181.58416645,226.367251647,12.5593745662,13.2064766448,1.70488147735,0.087790212065
Curveball,FoulBall,Undefined,79.5755552153,2337.19419732,356.212845325,-5.16614301578,0.339249075953,1.44331596502,-0.786749975883
Curveball,StrikeSwinging,Undefined,79.5488815705,2236.03865911,2.99944884369,-4.94299159886,-0.256892144755,0.692448476557,0.237873272261
Curveball,StrikeCalled,Undefined,80.0846656182,2179.18130626,16.3805639794,-4.19068234865,-1.21997603605,3.01907730859,0.861046898673
Curveball,StrikeCalled,Undefined,82.3580304775,2356.52966481,351.153290465,-5.70337922796,0.88175897271,2.37250768778,0.719332502009
Curveball,StrikeSwinging,Undefined,82.50325125,2251.94603122,54.9293423056,-1.08116045931,-1.48630452345,0.594751005971,-1.28558378952
Fastball,StrikeCalled,Undefined,92.7891510493,2344.66938851,205.82062692,16.0931484199,7.80121376497,2.85338085688,0.527455245391
Fastball,BallCalled,Undefined,92.0270620152,2309.06736055,223.553480787,11.6808798783,11.1341912394,1.78687264521,1.48466809898
Fastball,StrikeCalled,Undefined,91.8571104847,2301.03137942,213.75602349,15.2137227173,10.1880661287,1.53781125257,-0.356666642712
Curveball,BallCalled,Undefined,82.5265559522,2350.58760454,18.0617547099,-3.06694154198,-0.987815305254,3.6223031068,2.14912600126
Fastball,FoulBall,Undefined,93.4707929558,2336.22782194,205.494236502,18.8095450472,8.98343339003,2.28610238045,0.498282817855
Fastball,StrikeSwinging,Undefined,94.1028467939,2348.22086184,217.429032663,14.065535577,10.7874521872,1.79985853763,0.44911765446
Fastball,StrikeCalled,Undefined,95.0096333872,2382.01455782,197.780780147,18.70540285,6.00779833265,2.74286452854,1.14580980279
Slider,BallCalled,Undefined,83.8563968461,2464.23660845,23.0762926721,-5.98579764553,-2.53443903024,1.0948957282,0.874750302078
Fastball,FoulBall,Undefined,94.7511027701,2362.60825501,209.805458352,19.1523936376,10.9874970974,3.07824552194,-0.314191660905
Slider,StrikeSwinging,Undefined,84.4692644926,2283.62705713,114.13486120500001,1.54722476035,-3.53451504356,1.00053307247,-0.792108715361
Fastball,StrikeCalled,Undefined,95.8734102871,2409.06857287,189.203475619,19.9482989196,3.23669645206,2.2199322289,0.525619956242
Fastball,BallCalled,Undefined,94.7463250012,2354.38187191,194.527343963,16.4432170268,4.26813140924,2.75777868723,-1.40738070248
Slider,FoulBall,Undefined,82.7591602839,2390.88598996,14.6328509269,-5.66095906381,-1.46815433173,2.06607855814,0.321380579138
Curveball,StrikeCalled,Undefined,83.5292922595,2397.66394164,45.5374590315,-1.58722479147,-1.57947430559,1.91696977776,0.895390505689
Curveball,BallCalled,Undefined,85.0279710743,2487.84223158,12.626736491,-5.71448280011,-1.27214155506,1.04194112113,0.667264251363
Fastball,StrikeSwinging,Undefined,94.8571208269,2438.83340742,209.861302657,16.4629516194,9.46807582651,2.222846903,0.0803032304682
ChangeUp,BallCalled,Undefined,89.7042440308,1649.44709853,224.063878821,9.21229277025,8.94574920096,0.317481948742,0.096896299027
Slider,BallCalled,Undefined,83.7753329936,2357.03369495,58.0718530305,-1.35121974982,-2.10964331587,3.4661606022,0.498756007482
Fastball,BallCalled,Undefined,93.9180444698,2415.61545418,212.638261004,15.8359584098,10.1610175227,0.974459377988,-0.784186753853
Slider,BallCalled,Undefined,83.585666942,2448.09479547,40.8711275476,-4.71325979139,-4.04662950388,3.05911667029,-0.264307552619
Fastball,InPlay,Out,93.6622158507,2367.89956777,200.95918129,18.5790214701,7.12790906846,2.41844877835,-0.0756473686313
Slider,StrikeCalled,Undefined,82.2449136,2337.67818539,7.19719866975,-6.14107782736,-0.770649181561,2.52087899964,0.125322436061
Fastball,FoulBall,Undefined,93.867462178,2348.51056652,202.652867804,17.7361449343,7.41435351276,2.22850571183,-0.618537927347
Fastball,BallCalled,Undefined,94.5041745147,2323.49138629,202.901077726,17.6859833852,7.48326947332,4.33562470993,0.105840193429
Fastball,BallCalled,Undefined,93.6865679409,2346.56542336,198.323660584,16.0689560831,5.3311515017,3.93199484973,0.181322551345
Fastball,FoulBall,Undefined,92.6527569785,2224.38719246,236.133681275,9.44467150962,14.1163811905,2.12628589225,0.00861356777264
Slider,InPlay,Double,84.3119248494,2524.67486672,62.2742918836,-1.16789090853,-2.15321456486,2.10456693691,-0.815475621738
Slider,StrikeSwinging,Undefined,82.5467034682,2342.89257858,18.2723363412,-4.42773758066,-1.4494794168,3.52578803744,0.169595417145
Slider,InPlay,Double,82.0789589427,2335.92638848,41.7311044435,-4.51431162094,-3.99229772167,2.26860783648,-0.881038013129
Fastball,InPlay,Sacrifice,93.4380747504,2330.45266794,207.13336307,19.8428577451,10.1836695702,2.37669105687,-0.752091900406
Fastball,FoulBall,Undefined,94.7529156474,2362.47309274,200.922441596,19.7327509106,7.55491982956,3.18378403855,0.0671309327357
Fastball,InPlay,Sacrifice,94.5406139036,2250.68682744,206.138651309,15.3554914871,7.5494686213,2.51214557008,0.0431016916958
